Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
abisinio,macho,490.8,NA,NA,negro,NA,66
híbrido,hembra,691.64,33,13,tricolor,obeso,15
andino,hembra,647.57,NA,NA,rojizo,NA,48
andino,macho,622.25,NA,17,negro,sano,64
andino,hembra,NA,24,NA,tricolor,NA,51
peruano,macho,769.48,23,NA,marrón,NA,24
peruano,macho,865.94,NA,20,blanco,sano,28
andino,macho,719.97,21,18,marrón,sano,59
peruano,macho,820.52,30,20,blanco,sano,20
peruano,macho,775.41,27,22,marrón,sano,28
peruano,macho,816.81,30,NA,blanco,NA,41
peruano,hembra,717.26,23,19,blanco,sano,26
peruano,hembra,622.54,28,17,negro,sano,36
híbrido,macho,664.63,26,20,tricolor,sano,49
peruano,macho,NA,31,20,negro,NA,40
peruano,hembra,626.6,NA,19,blanco,sano,40
andino,macho,759.48,25,19,marrón,sano,46
peruano,hembra,703.97,26,17,blanco,sano,65
peruano,hembra,611.38,24,17,pintado,sano,45
peruano,macho,817.32,26,21,negro,sano,12
andino,macho,762.39,22,18,negro,sano,49
andino,macho,629.52,23,18,marrón,sano,56
híbrido,macho,930.64,35,18,blanco,gordo,20
peruano,macho,839.92,31,21,marrón,sano,32
peruano,hembra,754.83,22,17,negro,gordo,42
peruano,hembra,546.48,25,18,marrón,sano,31
andino,macho,868.48,28,17,blanco,gordo,50
andino,macho,886.49,28,19,blanco,sano,14
peruano,macho,821.94,27,19,marrón,sano,38
andino,hembra,660.82,NA,17,marrón,sano,28
peruano,hembra,709.85,NA,NA,blanco,NA,NA
peruano,hembra,783.1,NA,18,marrón,sano,14
americano,macho,NA,29,22,blanco,NA,42
peruano,hembra,705.86,25,18,pintado,sano,10
andino,macho,752.72,25,18,marrón,sano,46
peruano,hembra,732.21,26,18,marrón,sano,64
peruano,macho,914.19,25,20,blanco,sano,56
peruano,macho,NA,30,20,pintado,NA,29
peruano,macho,694.09,30,19,blanco,sano,40
andino,macho,NA,NA,19,blanco,NA,62
peruano,macho,811.28,28,NA,negro,NA,37
peruano,hembra,575.11,28,19,negro,sano,11
andino,macho,679.33,22,NA,tricolor,NA,12
americano,hembra,761.95,27,NA,marrón,NA,47
andino,macho,745.79,29,17,negro,gordo,49
peruano,hembra,732.33,NA,20,blanco,sano,16
americano,macho,831.99,NA,23,marrón,sano,18
peruano,hembra,874.22,21,18,negro,gordo,46
peruano,macho,878.68,25,21,pintado,sano,44
andino,hembra,780.36,19,16,negro,gordo,54
andino,hembra,621.3,26,NA,marrón,NA,30
peruano,hembra,772.18,25,17,marrón,gordo,28
peruano,hembra,NA,22,18,negro,NA,15
peruano,hembra,541.86,30,17,blanco,sano,15
andino,hembra,683.31,NA,16,tricolor,gordo,49
andino,macho,738.87,NA,NA,rojizo,NA,24
peruano,macho,793.41,29,NA,marrón,NA,12
andino,hembra,577.14,NA,14,tricolor,gordo,48
abisinio,macho,594.59,27,NA,negro,NA,26
peruano,macho,780.05,NA,20,marrón,sano,21
peruano,macho,787.4,28,NA,pintado,NA,58
andino,macho,686.1,23,NA,negro,NA,16
híbrido,macho,1335.36,NA,26,tricolor,sano,55
híbrido,macho,1560.58,25,23,tricolor,gordo,28
híbrido,macho,617.63,17,NA,tricolor,NA,32
andino,hembra,562.07,NA,16,negro,sano,43
andino,macho,665.29,25,NA,blanco,NA,29
peruano,macho,843.4,28,NA,marrón,NA,39
peruano,macho,772.46,28,22,pintado,sano,42
americano,macho,NA,NA,18,marrón,NA,29
americano,macho,NA,28,NA,marrón,NA,31
peruano,macho,712.84,28,20,marrón,sano,17
híbrido,macho,NA,30,26,tricolor,NA,23
híbrido,macho,663.54,23,NA,tricolor,NA,41
peruano,hembra,799.14,26,17,pintado,gordo,43
peruano,hembra,708.51,22,19,blanco,sano,21
peruano,hembra,603.64,27,17,blanco,sano,52
abisinio,macho,NA,23,18,gris,NA,20
peruano,hembra,662.51,22,18,pintado,sano,40
andino,hembra,819.32,23,16,marrón,gordo,14
peruano,macho,NA,NA,20,blanco,NA,37
peruano,hembra,740.69,29,17,blanco,sano,19
peruano,hembra,663.76,NA,20,marrón,sano,37
peruano,macho,665.77,NA,20,negro,sano,62
peruano,hembra,665.02,27,18,negro,sano,29
peruano,hembra,748.03,29,18,blanco,sano,59
peruano,hembra,NA,NA,18,negro,NA,37
andino,macho,777.18,25,NA,blanco,NA,41
peruano,hembra,808.06,24,18,blanco,gordo,27
andino,macho,NA,26,17,blanco,gordo,24
peruano,macho,1011.22,NA,21,pintado,sano,64
peruano,hembra,NA,NA,19,blanco,NA,32
peruano,macho,639.78,28,19,marrón,sano,34
peruano,hembra,729.66,NA,NA,negro,NA,52
híbrido,macho,1667.39,25,24,tricolor,gordo,26
andino,macho,916.33,NA,18,negro,gordo,54
híbrido,macho,691.74,NA,20,blanco,sano,37
peruano,hembra,792.26,NA,NA,blanco,NA,41
andino,macho,837.75,25,NA,blanco,NA,33
peruano,macho,661.92,23,21,blanco,flaco,53
peruano,macho,1113.42,27,19,pintado,gordo,24
abisinio,macho,695.03,23,NA,pintado,NA,55
andino,hembra,NA,NA,18,marrón,NA,13
peruano,hembra,589.42,19,19,negro,sano,30
peruano,hembra,722.39,22,18,pintado,sano,52
andino,macho,715.23,26,17,negro,sano,31
andino,hembra,NA,NA,17,blanco,NA,17
peruano,macho,796.08,29,21,blanco,sano,19
americano,hembra,801.83,25,NA,blanco,NA,34
peruano,hembra,704.55,25,19,blanco,sano,57
andino,macho,795.25,27,NA,blanco,NA,42
andino,macho,733.52,NA,19,negro,sano,14
americano,macho,1136.89,32,22,negro,sano,21
andino,macho,764.17,24,19,tricolor,sano,40
peruano,macho,768.16,31,NA,blanco,NA,35
peruano,hembra,809.65,22,17,blanco,gordo,31
peruano,macho,NA,NA,17,marrón,NA,28
peruano,macho,832.87,23,21,blanco,sano,26
peruano,macho,519.93,25,NA,blanco,NA,38
americano,macho,954.47,27,NA,gris,NA,61
peruano,macho,913.8,27,20,marrón,sano,21
peruano,macho,894.7,NA,19,pintado,sano,55
andino,macho,NA,24,NA,blanco,NA,58
peruano,hembra,NA,26,18,blanco,NA,30
peruano,macho,708.18,27,19,negro,sano,20
peruano,hembra,761.92,26,18,negro,sano,30
peruano,hembra,785.14,31,17,negro,gordo,29
abisinio,macho,539.34,25,16,gris,sano,24
híbrido,hembra,NA,34,NA,marrón,NA,36
andino,hembra,700.02,20,17,marrón,sano,23
peruano,macho,NA,26,20,pintado,NA,44
andino,macho,681.69,NA,NA,negro,NA,30
peruano,hembra,708.18,NA,NA,pintado,NA,30
peruano,hembra,694.8,26,NA,blanco,NA,55
peruano,macho,NA,26,NA,blanco,NA,34
andino,hembra,710.04,NA,18,rojizo,sano,28
abisinio,macho,NA,NA,NA,marrón oscuro,NA,65
peruano,macho,786.34,NA,NA,marrón,NA,39
peruano,macho,NA,23,21,blanco,NA,22
andino,macho,845.35,NA,17,negro,gordo,18
andino,hembra,575.31,26,16,negro,sano,53
peruano,macho,879.83,29,NA,marrón,NA,53
andino,macho,795.18,25,19,tricolor,sano,64
andino,macho,751.06,26,19,rojizo,sano,46
andino,macho,798.18,NA,20,blanco,sano,21
andino,macho,601.62,23,17,negro,sano,37
andino,macho,853,22,18,blanco,gordo,46
peruano,hembra,507.01,24,17,pintado,sano,65
híbrido,hembra,810.01,30,15,tricolor,gordo,56
peruano,hembra,769.62,24,18,negro,sano,50
peruano,macho,786.18,NA,19,negro,sano,27
andino,hembra,778.59,21,NA,negro,NA,55
peruano,macho,690.39,30,18,marrón,sano,59
peruano,macho,NA,29,19,pintado,NA,49
híbrido,hembra,647.23,23,16,tricolor,gordo,54
híbrido,hembra,897.22,20,23,pintado,sano,43
peruano,macho,766.87,20,NA,negro,NA,29
peruano,hembra,707.32,25,18,negro,sano,41
peruano,macho,NA,30,21,negro,NA,44
peruano,macho,804.05,26,19,marrón,sano,39
híbrido,hembra,NA,26,15,tricolor,NA,48
andino,hembra,758.47,19,17,negro,gordo,26
híbrido,hembra,666.9,27,NA,tricolor,NA,48
peruano,macho,903.99,26,20,blanco,sano,56
peruano,macho,NA,NA,NA,marrón,NA,65
peruano,macho,805.52,24,21,pintado,sano,23
andino,hembra,608.35,NA,17,blanco,sano,52
híbrido,macho,618.62,25,16,pintado,sano,50
híbrido,hembra,1046.05,NA,NA,tricolor,NA,43
andino,macho,781.1,24,NA,negro,NA,16
peruano,hembra,768.87,NA,17,negro,sano,49
híbrido,hembra,NA,NA,NA,pintado,NA,32
peruano,macho,980.67,NA,22,blanco,sano,21
andino,macho,663.98,NA,18,marrón,sano,31
peruano,macho,658.53,24,NA,blanco,NA,41
peruano,macho,883.14,NA,22,pintado,sano,32
andino,macho,737.34,29,18,negro,sano,24
abisinio,macho,NA,25,17,marrón oscuro,NA,12
andino,macho,NA,23,NA,rojizo,NA,33
peruano,macho,853.23,NA,20,pintado,sano,29
peruano,hembra,507.08,24,19,pintado,flaco,32
abisinio,macho,595.12,18,16,negro,sano,54
peruano,macho,1012.67,27,19,blanco,gordo,42
peruano,hembra,704.16,NA,NA,negro,NA,15
peruano,hembra,NA,NA,17,blanco,NA,40
peruano,macho,921.89,25,20,blanco,sano,15
andino,macho,855.58,26,19,rojizo,sano,41
peruano,hembra,NA,26,18,blanco,NA,64
peruano,hembra,700.67,28,18,negro,sano,48
andino,hembra,787.54,23,NA,negro,NA,19
peruano,macho,917.43,NA,21,pintado,sano,31
peruano,macho,976.6,30,20,marrón,sano,18
americano,hembra,822.26,28,21,marrón,sano,38
peruano,macho,943.07,29,19,blanco,gordo,44
andino,hembra,672.97,23,16,negro,gordo,51
andino,macho,998.51,22,NA,tricolor,NA,47
americano,hembra,824.58,NA,21,blanco,sano,25
peruano,macho,831.39,28,21,blanco,sano,59
híbrido,hembra,382.7,NA,NA,pintado,NA,22
andino,macho,856.96,28,NA,blanco,NA,14
americano,hembra,779.05,30,19,marrón,sano,41
andino,macho,907.24,28,NA,blanco,NA,35
peruano,hembra,NA,24,18,negro,NA,64
andino,hembra,698.6,26,16,tricolor,gordo,38
peruano,macho,876.95,29,19,pintado,sano,46
peruano,macho,676.09,24,NA,marrón,NA,51
peruano,macho,NA,NA,20,negro,NA,43
peruano,hembra,606.95,NA,NA,negro,NA,14
peruano,hembra,708.73,26,19,pintado,sano,62
peruano,hembra,659.3,NA,17,blanco,sano,12
peruano,macho,806.01,30,21,marrón,sano,39
peruano,macho,906.21,32,21,blanco,sano,24
peruano,hembra,773.02,27,NA,blanco,NA,54
peruano,hembra,666.29,25,17,blanco,sano,22
híbrido,hembra,NA,NA,NA,pintado,NA,15
andino,macho,912.87,NA,17,tricolor,gordo,51
americano,hembra,NA,27,NA,blanco,NA,49
peruano,macho,832.99,28,20,blanco,sano,21
peruano,hembra,NA,NA,19,blanco,NA,53
andino,hembra,882.51,24,16,blanco,gordo,34
abisinio,macho,752.45,NA,18,pintado,sano,36
andino,hembra,NA,23,17,negro,NA,50
peruano,hembra,771,29,NA,negro,NA,43
abisinio,macho,620.42,24,NA,marrón oscuro,NA,45
andino,hembra,648.23,NA,17,blanco,sano,12
peruano,macho,909.91,23,NA,negro,NA,51
americano,macho,940.93,26,24,marrón,sano,45
andino,macho,739.7,26,17,blanco,sano,26
híbrido,macho,1001.9,32,NA,tricolor,NA,25
peruano,hembra,717.75,NA,NA,marrón,NA,53
peruano,hembra,NA,NA,18,negro,NA,63
andino,macho,922.21,25,NA,negro,NA,55
peruano,hembra,598.07,NA,18,blanco,sano,56
peruano,macho,928.56,30,20,blanco,sano,54
andino,macho,947.65,27,19,blanco,gordo,26
peruano,hembra,824.86,NA,19,blanco,sano,55
peruano,macho,707.12,29,18,negro,sano,28
andino,macho,879.25,25,17,negro,gordo,31
andino,macho,803.7,30,19,rojizo,sano,29
andino,hembra,674.64,24,17,blanco,sano,26
peruano,macho,889.96,NA,21,blanco,sano,59
abisinio,macho,535.71,23,NA,gris,NA,48
peruano,macho,914.35,27,19,negro,gordo,29
híbrido,macho,495.3,23,18,blanco,sano,40
peruano,hembra,803.49,26,NA,blanco,NA,19
peruano,macho,NA,NA,19,marrón,NA,18
andino,macho,847.21,31,17,negro,gordo,65
peruano,macho,823.42,28,NA,pintado,NA,40
peruano,macho,721.98,27,21,marrón,sano,62
peruano,hembra,681.05,31,NA,negro,NA,58
peruano,macho,971.33,28,20,pintado,sano,57
abisinio,macho,566.6,NA,16,negro,sano,16
peruano,macho,715.56,NA,21,blanco,sano,21
peruano,macho,979.56,NA,21,marrón,sano,42
peruano,macho,946.75,22,19,blanco,sano,20
peruano,hembra,NA,26,NA,negro,NA,58
peruano,macho,960.63,28,21,blanco,sano,63
peruano,macho,1011.84,31,19,blanco,gordo,43
andino,macho,815.58,28,20,blanco,sano,40
peruano,macho,932.12,25,22,marrón,sano,43
andino,macho,861.43,28,NA,rojizo,NA,21
andino,hembra,636.18,22,16,negro,sano,51
andino,macho,604.05,26,NA,marrón,NA,15
andino,macho,909.14,26,NA,negro,NA,44
peruano,hembra,608.04,25,17,pintado,sano,16
andino,macho,NA,NA,17,marrón,NA,16
andino,macho,NA,21,NA,marrón,NA,51
andino,macho,709.43,24,17,tricolor,sano,15
abisinio,macho,567.26,25,17,marrón oscuro,sano,17
andino,hembra,738.44,20,17,blanco,sano,20
abisinio,macho,685.38,27,NA,marrón oscuro,NA,59
híbrido,hembra,966.11,14,26,tricolor,flaco,37
peruano,hembra,666.92,27,17,negro,sano,37
peruano,hembra,529.59,23,17,pintado,sano,24
abisinio,macho,743.51,23,19,negro,sano,42
híbrido,macho,1079.28,20,23,tricolor,sano,48
peruano,macho,669.05,26,NA,marrón,NA,44
andino,macho,NA,NA,NA,blanco,NA,23
americano,macho,NA,27,21,blanco,NA,40
andino,macho,818.92,NA,19,rojizo,sano,13
peruano,hembra,696.34,28,20,negro,sano,56
híbrido,macho,1133.72,30,22,marrón,sano,45
peruano,macho,795.75,30,21,negro,sano,52
andino,hembra,695,26,16,rojizo,gordo,36
andino,macho,659.65,27,NA,blanco,NA,29
peruano,hembra,645.09,24,17,marrón,sano,24
andino,macho,797.61,30,NA,rojizo,NA,41
americano,hembra,1005.05,NA,NA,marrón,NA,59
andino,macho,NA,28,NA,tricolor,NA,32
americano,macho,NA,NA,NA,gris,NA,19
andino,macho,773.91,23,17,negro,gordo,31
peruano,hembra,NA,20,18,marrón,NA,33
americano,macho,845.92,28,21,tricolor,sano,22
peruano,macho,900.86,32,20,negro,sano,40
andino,hembra,564.38,NA,17,marrón,sano,61
peruano,hembra,741.32,33,18,negro,sano,56
peruano,macho,779.85,NA,NA,marrón,NA,33
peruano,hembra,810.71,18,NA,blanco,NA,26
peruano,hembra,720.85,NA,19,marrón,sano,60
andino,macho,889.67,31,19,rojizo,sano,33
peruano,macho,826,27,21,blanco,sano,48
andino,hembra,760.01,23,17,marrón,sano,52
peruano,macho,NA,25,NA,negro,NA,16
andino,macho,856.57,30,NA,marrón,NA,36
andino,macho,787.78,26,19,blanco,sano,32
andino,macho,1070.36,24,18,blanco,gordo,13
andino,macho,838.26,31,17,tricolor,gordo,58
peruano,macho,756.48,28,20,marrón,sano,16
peruano,macho,705.68,30,20,pintado,sano,34
peruano,hembra,NA,26,18,pintado,NA,37
peruano,macho,975.7,NA,19,marrón,gordo,45
peruano,hembra,656.99,NA,17,negro,sano,47
peruano,hembra,901.84,27,19,negro,sano,28
andino,hembra,791.5,21,17,blanco,gordo,42
andino,macho,913.82,NA,NA,blanco,NA,25
abisinio,hembra,519.24,23,16,negro,sano,33
andino,macho,945.83,22,17,negro,gordo,15
híbrido,hembra,1893.95,19,NA,tricolor,NA,29
abisinio,macho,609.46,24,NA,gris,NA,54
americano,macho,830.02,29,21,negro,sano,22
híbrido,hembra,1252.34,30,20,marrón,gordo,57
híbrido,hembra,1366.83,30,17,pintado,obeso,65
americano,hembra,1044.32,23,NA,negro,NA,42
andino,hembra,602.72,23,NA,blanco,NA,42
peruano,macho,674.03,NA,20,marrón,sano,42
peruano,macho,927.56,29,19,marrón,sano,42
peruano,hembra,686.23,26,NA,marrón,NA,28
híbrido,macho,NA,28,NA,marrón,NA,46
andino,macho,992.65,NA,18,negro,gordo,25
andino,hembra,NA,NA,15,marrón,NA,30
peruano,hembra,NA,NA,17,pintado,NA,62
peruano,hembra,NA,NA,19,negro,NA,42
peruano,macho,941.68,NA,NA,negro,NA,26
peruano,macho,609.23,NA,20,blanco,sano,56
peruano,hembra,831.43,27,18,pintado,sano,53
peruano,macho,832.78,23,19,marrón,sano,24
andino,hembra,NA,22,16,rojizo,NA,38
híbrido,macho,NA,NA,NA,pintado,NA,36
peruano,hembra,741.38,NA,20,blanco,sano,48
andino,macho,964.61,22,18,blanco,gordo,14
abisinio,macho,672.01,24,18,pintado,sano,20
híbrido,macho,1643.86,25,24,marrón,gordo,36
andino,hembra,676.94,22,17,blanco,sano,17
peruano,hembra,730.06,25,17,blanco,sano,11
americano,hembra,736.98,NA,20,negro,sano,48
peruano,hembra,827.14,23,18,blanco,gordo,55
andino,hembra,802.05,21,18,blanco,sano,52
híbrido,hembra,1205.74,28,22,tricolor,sano,47
híbrido,hembra,639.8,33,17,pintado,sano,54
híbrido,macho,1350.89,29,22,tricolor,gordo,61
peruano,macho,NA,29,18,blanco,NA,38
andino,macho,829.8,22,NA,negro,NA,30
peruano,macho,805.03,30,20,blanco,sano,22
peruano,macho,813.83,27,19,blanco,sano,35
abisinio,macho,568.72,23,NA,pintado,NA,51
andino,macho,752.91,26,18,negro,sano,32
peruano,macho,872.55,34,20,negro,sano,17
andino,macho,NA,30,NA,marrón,NA,26
andino,macho,802.8,33,16,blanco,gordo,36
andino,macho,NA,27,NA,marrón,NA,43
peruano,macho,1058.51,30,22,pintado,sano,10
andino,macho,836.65,24,NA,blanco,NA,61
peruano,hembra,514.9,23,18,marrón,sano,41
andino,hembra,631.62,NA,17,negro,sano,44
peruano,macho,845.69,NA,NA,negro,NA,23
americano,hembra,807.89,NA,22,blanco,sano,42
abisinio,macho,573.33,NA,NA,gris,NA,65
andino,macho,825.69,NA,20,negro,sano,48
peruano,macho,683.16,NA,NA,pintado,NA,58
peruano,hembra,905.5,24,NA,negro,NA,53
andino,hembra,605.92,23,NA,blanco,NA,59
peruano,macho,646.68,22,NA,marrón,NA,62
peruano,hembra,NA,NA,NA,blanco,NA,46
abisinio,macho,552.15,19,18,gris,sano,48
peruano,macho,737.72,27,18,blanco,sano,38
híbrido,hembra,1322.56,35,NA,blanco,NA,24
peruano,hembra,519.7,NA,NA,blanco,NA,34
peruano,hembra,713.79,28,NA,marrón,NA,45
andino,hembra,665.79,25,18,marrón,sano,14
peruano,hembra,798.1,26,19,pintado,sano,29
híbrido,hembra,541.77,16,NA,tricolor,NA,30
peruano,macho,585.29,25,19,blanco,sano,27
híbrido,hembra,733.22,29,NA,pintado,NA,26
andino,macho,NA,23,17,marrón,NA,44
abisinio,macho,NA,21,16,gris,NA,19
peruano,macho,NA,29,NA,blanco,NA,43
peruano,hembra,534.37,24,18,pintado,sano,18
andino,macho,939.28,25,17,negro,gordo,31
abisinio,macho,NA,24,16,negro,NA,49
peruano,hembra,606.7,25,18,blanco,sano,38
andino,macho,980.28,23,18,rojizo,gordo,44
andino,hembra,754.13,25,NA,marrón,NA,31
andino,macho,826.32,24,18,tricolor,sano,11
peruano,hembra,554.93,19,18,pintado,sano,51
andino,macho,NA,27,18,blanco,NA,18
peruano,macho,NA,NA,21,negro,NA,27
peruano,macho,NA,NA,21,pintado,NA,24
peruano,macho,867.13,26,20,blanco,sano,42
peruano,macho,812.59,29,19,negro,sano,14
peruano,hembra,NA,22,18,blanco,NA,65
peruano,macho,757.72,30,NA,marrón,NA,61
peruano,hembra,NA,23,NA,blanco,NA,30
peruano,macho,NA,28,19,pintado,NA,45
peruano,macho,852.85,23,22,pintado,sano,41
peruano,macho,NA,29,21,marrón,NA,27
andino,macho,804.92,29,NA,blanco,NA,62
peruano,hembra,674.23,29,NA,pintado,NA,26
peruano,macho,780.7,NA,20,blanco,sano,15
abisinio,macho,608.64,23,17,marrón oscuro,sano,22
andino,hembra,558.42,22,16,rojizo,sano,53
peruano,hembra,617.94,24,18,blanco,sano,48
andino,macho,659.99,26,19,negro,sano,59
peruano,hembra,830.24,NA,18,negro,gordo,20
peruano,hembra,751.04,26,18,pintado,sano,46
peruano,macho,1030.58,28,21,marrón,sano,51
peruano,macho,919.42,29,NA,negro,NA,19
peruano,macho,891.8,NA,19,blanco,sano,13
andino,macho,712.32,25,NA,negro,NA,39
peruano,macho,864.2,29,20,marrón,sano,29
americano,hembra,814.62,25,19,blanco,sano,46
andino,macho,948.5,32,18,negro,gordo,27
híbrido,hembra,987.96,15,23,blanco,sano,16
peruano,hembra,734.12,24,20,blanco,sano,35
andino,macho,983.37,23,NA,rojizo,NA,50
peruano,hembra,903.4,27,NA,blanco,NA,37
peruano,hembra,552.56,NA,17,marrón,sano,39
peruano,macho,657.77,25,21,marrón,flaco,45
híbrido,hembra,NA,36,19,tricolor,NA,27
andino,macho,688.5,25,18,blanco,sano,27
peruano,macho,958.44,21,NA,negro,NA,45
andino,macho,848.37,26,NA,tricolor,NA,38
andino,hembra,744.72,27,NA,negro,NA,51
peruano,hembra,736.28,NA,16,marrón,gordo,13
peruano,macho,808.41,28,18,pintado,sano,29
peruano,macho,899.38,34,20,negro,sano,33
peruano,hembra,848.3,24,NA,negro,NA,23
andino,hembra,624.83,NA,18,blanco,sano,18
abisinio,macho,685.15,24,16,gris,gordo,24
peruano,macho,687.33,27,NA,pintado,NA,46
peruano,macho,829.3,30,20,blanco,sano,16
peruano,hembra,756.76,25,NA,negro,NA,22
peruano,macho,888.76,28,20,blanco,sano,38
peruano,macho,815.18,26,21,negro,sano,17
peruano,hembra,815.66,NA,NA,marrón,NA,48
andino,macho,649.42,26,NA,tricolor,NA,35
americano,hembra,831.09,27,20,negro,sano,45
peruano,macho,849.79,29,20,marrón,sano,58
abisinio,macho,520.54,NA,17,negro,sano,39
andino,macho,989.51,NA,18,blanco,gordo,28
peruano,macho,NA,30,20,pintado,NA,63
andino,macho,710.1,24,18,tricolor,sano,44
peruano,hembra,727.6,NA,17,marrón,sano,40
peruano,macho,914.51,26,20,blanco,sano,44
peruano,macho,786.62,22,20,negro,sano,25
abisinio,macho,NA,21,17,negro,NA,34
híbrido,macho,848.16,NA,NA,marrón,NA,47
abisinio,macho,769.18,NA,15,marrón oscuro,gordo,35
andino,macho,821.33,21,18,rojizo,sano,45
peruano,hembra,642.59,25,20,pintado,sano,54
peruano,hembra,629.47,NA,NA,negro,NA,34
peruano,macho,NA,NA,NA,pintado,NA,22
abisinio,macho,586.21,25,16,marrón oscuro,sano,16
peruano,macho,705.27,NA,NA,negro,NA,18
peruano,macho,587.53,27,18,marrón,sano,43
andino,macho,781.95,24,18,tricolor,sano,41
andino,hembra,659.8,19,17,marrón,sano,31
andino,macho,682.01,27,18,rojizo,sano,60
andino,hembra,692.67,NA,NA,negro,NA,41
peruano,hembra,677.97,27,17,blanco,sano,60
peruano,macho,NA,30,NA,blanco,NA,54
peruano,macho,826.31,26,20,blanco,sano,43
andino,hembra,708.28,29,15,marrón,gordo,45
peruano,macho,965.12,NA,22,blanco,sano,13
híbrido,macho,NA,32,25,pintado,NA,35
peruano,hembra,NA,23,18,blanco,NA,57
peruano,macho,781.79,NA,21,negro,sano,23
andino,macho,NA,27,17,blanco,NA,43
peruano,hembra,680.15,25,18,blanco,sano,47
peruano,macho,710.4,31,21,negro,sano,29
andino,hembra,770.83,21,15,negro,gordo,57
peruano,hembra,668.8,NA,17,negro,sano,37
abisinio,macho,475.2,24,17,pintado,sano,35
peruano,macho,711.34,NA,20,blanco,sano,31
americano,hembra,839.85,28,19,blanco,sano,46
peruano,macho,762.66,28,21,blanco,sano,33
híbrido,macho,778.18,18,NA,marrón,NA,48
peruano,macho,700.78,27,21,blanco,sano,42
peruano,hembra,684.51,NA,NA,pintado,NA,43
andino,macho,800.2,NA,19,marrón,sano,39
peruano,macho,927.52,NA,21,marrón,sano,41
abisinio,macho,644.59,25,15,marrón oscuro,gordo,58
abisinio,macho,709.93,NA,NA,pintado,NA,38
peruano,macho,720.64,27,NA,pintado,NA,16
andino,hembra,745.18,NA,16,negro,gordo,16
peruano,macho,810.31,NA,NA,marrón,NA,44
peruano,macho,991.68,26,18,negro,gordo,16
abisinio,macho,570.8,24,16,marrón oscuro,sano,46
peruano,hembra,590.32,25,NA,negro,NA,32
abisinio,macho,643.71,25,17,marrón oscuro,sano,29
andino,macho,NA,24,18,blanco,NA,53
peruano,macho,701.49,26,NA,blanco,NA,46
andino,macho,744.99,28,17,negro,gordo,41
andino,macho,854.08,24,18,blanco,gordo,30
peruano,hembra,763.09,26,NA,negro,NA,16
andino,macho,712.4,22,NA,blanco,NA,17
peruano,macho,790.94,NA,22,negro,sano,26
andino,macho,NA,NA,17,tricolor,NA,41
peruano,macho,NA,26,20,blanco,NA,56
americano,hembra,923.52,27,NA,gris,NA,44
peruano,macho,667.83,25,20,blanco,sano,30
andino,hembra,632.19,NA,18,blanco,sano,35
peruano,macho,672.87,27,20,negro,sano,49
americano,macho,802.1,32,NA,negro,NA,63
andino,macho,859.95,32,NA,negro,NA,26
andino,hembra,NA,24,NA,blanco,NA,34
andino,macho,733.53,22,17,blanco,gordo,19
andino,hembra,NA,NA,16,tricolor,NA,29
híbrido,macho,870.12,21,24,blanco,sano,11
peruano,macho,837.86,26,20,negro,sano,48
abisinio,macho,552.01,22,NA,negro,NA,20
andino,macho,862.04,23,18,negro,gordo,15
peruano,macho,772.79,28,NA,marrón,NA,55
abisinio,macho,633.04,23,NA,pintado,NA,43
peruano,macho,635.68,29,NA,blanco,NA,49
